,filename,dose_Gy,particle_type,hr_post_exposure
3560,P280_73668439105-A7_001_006_proj.tif,1.0,X-ray,4
3561,P280_73668439105-E1_018_003_proj.tif,1.0,X-ray,4
3563,P280_73668439105-C7_027_003_proj.tif,1.0,X-ray,4
3564,P280_73668439105-F5_015_019_proj.tif,1.0,X-ray,4
3566,P280_73668439105-C7_019_010_proj.tif,1.0,X-ray,4
3567,P280_73668439105-E1_004_031_proj.tif,1.0,X-ray,4
3568,P280_73668439105-F5_007_031_proj.tif,1.0,X-ray,4
3572,P280_73668439105-D5_007_025_proj.tif,1.0,X-ray,4
3573,P280_73668439105-E6_018_006_proj.tif,1.0,X-ray,4
3577,P280_73668439105-E5_001_038_proj.tif,1.0,X-ray,4
3578,P280_73668439105-E1_015_018_proj.tif,1.0,X-ray,4
3580,P280_73668439105-E5_013_043_proj.tif,1.0,X-ray,4
3583,P280_73668439105-E5_001_044_proj.tif,1.0,X-ray,4
3584,P280_73668439105-C7_014_024_proj.tif,1.0,X-ray,4
3585,P280_73668439105-E1_003_043_proj.tif,1.0,X-ray,4
3586,P280_73668439105-F5_008_007_proj.tif,1.0,X-ray,4
3587,P280_73668439105-C7_011_004_proj.tif,1.0,X-ray,4
3588,P280_73668439105-E2_013_002_proj.tif,1.0,X-ray,4
3591,P280_73668439105-D5_014_002_proj.tif,1.0,X-ray,4
3593,P280_73668439105-E6_006_034_proj.tif,1.0,X-ray,4
3595,P280_73668439105-E1_003_070_proj.tif,1.0,X-ray,4
3596,P280_73668439105-E1_011_031_proj.tif,1.0,X-ray,4
3598,P280_73668439105-D5_011_020_proj.tif,1.0,X-ray,4
3600,P280_73668439105-F5_002_018_proj.tif,1.0,X-ray,4
3604,P280_73668439105-E5_014_013_proj.tif,1.0,X-ray,4
3607,P280_73668439105-E1_013_007_proj.tif,1.0,X-ray,4
3610,P280_73668439105-A7_011_019_proj.tif,1.0,X-ray,4
3612,P280_73668439105-E6_001_020_proj.tif,1.0,X-ray,4
3617,P280_73668439105-F5_006_013_proj.tif,1.0,X-ray,4
3618,P280_73668439105-D5_006_021_proj.tif,1.0,X-ray,4
3619,P280_73668439105-E5_008_031_proj.tif,1.0,X-ray,4
3623,P280_73668439105-E5_001_013_proj.tif,1.0,X-ray,4
3624,P280_73668439105-E5_007_013_proj.tif,1.0,X-ray,4
3626,P280_73668439105-E6_006_036_proj.tif,1.0,X-ray,4
3627,P280_73668439105-E5_015_019_proj.tif,1.0,X-ray,4
3629,P280_73668439105-E5_009_024_proj.tif,1.0,X-ray,4
3631,P280_73668439105-D5_002_021_proj.tif,1.0,X-ray,4
3633,P280_73668439105-D5_006_003_proj.tif,1.0,X-ray,4
3635,P280_73668439105-E5_012_009_proj.tif,1.0,X-ray,4
3636,P280_73668439105-D5_014_012_proj.tif,1.0,X-ray,4
3637,P280_73668439105-D5_010_003_proj.tif,1.0,X-ray,4
3639,P280_73668439105-E2_007_010_proj.tif,1.0,X-ray,4
3640,P280_73668439105-C7_020_003_proj.tif,1.0,X-ray,4
3641,P280_73668439105-E5_001_071_proj.tif,1.0,X-ray,4
3642,P280_73668439105-E2_004_006_proj.tif,1.0,X-ray,4
3643,P280_73668439105-F5_013_037_proj.tif,1.0,X-ray,4
3646,P280_73668439105-E6_010_010_proj.tif,1.0,X-ray,4
3648,P280_73668439105-E6_001_043_proj.tif,1.0,X-ray,4
3658,P280_73668439105-A7_024_003_proj.tif,1.0,X-ray,4
3659,P280_73668439105-F5_001_052_proj.tif,1.0,X-ray,4
3660,P280_73668439105-C7_018_018_proj.tif,1.0,X-ray,4
3664,P280_73668439105-C7_006_017_proj.tif,1.0,X-ray,4
3668,P280_73668439105-E2_010_010_proj.tif,1.0,X-ray,4
3669,P280_73668439105-E6_024_007_proj.tif,1.0,X-ray,4
3673,P280_73668439105-F5_010_005_proj.tif,1.0,X-ray,4
3676,P280_73668439105-F5_008_026_proj.tif,1.0,X-ray,4
3678,P280_73668439105-F5_003_051_proj.tif,1.0,X-ray,4
3683,P280_73668439105-C7_024_001_proj.tif,1.0,X-ray,4
3684,P280_73668439105-F5_001_064_proj.tif,1.0,X-ray,4
3685,P280_73668439105-D5_010_031_proj.tif,1.0,X-ray,4
3687,P280_73668439105-E1_004_043_proj.tif,1.0,X-ray,4
3689,P280_73668439105-E1_013_001_proj.tif,1.0,X-ray,4
3690,P280_73668439105-C7_014_015_proj.tif,1.0,X-ray,4
3691,P280_73668439105-E5_014_033_proj.tif,1.0,X-ray,4
3694,P280_73668439105-E6_005_038_proj.tif,1.0,X-ray,4
3695,P280_73668439105-C7_010_018_proj.tif,1.0,X-ray,4
3697,P280_73668439105-D5_003_009_proj.tif,1.0,X-ray,4
3700,P280_73668439105-C7_006_010_proj.tif,1.0,X-ray,4
3701,P280_73668439105-A7_020_019_proj.tif,1.0,X-ray,4
3702,P280_73668439105-A7_003_030_proj.tif,1.0,X-ray,4
3703,P280_73668439105-E6_022_013_proj.tif,1.0,X-ray,4
3705,P280_73668439105-C7_004_021_proj.tif,1.0,X-ray,4
3708,P280_73668439105-E1_010_034_proj.tif,1.0,X-ray,4
3709,P280_73668439105-E5_006_042_proj.tif,1.0,X-ray,4
3711,P280_73668439105-E6_006_035_proj.tif,1.0,X-ray,4
3712,P280_73668439105-A7_013_007_proj.tif,1.0,X-ray,4
3716,P280_73668439105-A7_021_004_proj.tif,1.0,X-ray,4
3719,P280_73668439105-A7_008_012_proj.tif,1.0,X-ray,4
3720,P280_73668439105-E1_003_030_proj.tif,1.0,X-ray,4
3726,P280_73668439105-C7_006_016_proj.tif,1.0,X-ray,4
3727,P280_73668439105-E1_009_035_proj.tif,1.0,X-ray,4
3728,P280_73668439105-A7_033_008_proj.tif,1.0,X-ray,4
3729,P280_73668439105-A7_012_029_proj.tif,1.0,X-ray,4
3730,P280_73668439105-E6_004_031_proj.tif,1.0,X-ray,4
3731,P280_73668439105-E2_016_004_proj.tif,1.0,X-ray,4
3732,P280_73668439105-A7_004_003_proj.tif,1.0,X-ray,4
3733,P280_73668439105-F5_003_038_proj.tif,1.0,X-ray,4
3736,P280_73668439105-E6_008_019_proj.tif,1.0,X-ray,4
3742,P280_73668439105-C7_006_018_proj.tif,1.0,X-ray,4
3745,P280_73668439105-D5_008_015_proj.tif,1.0,X-ray,4
3748,P280_73668439105-A7_014_017_proj.tif,1.0,X-ray,4
3750,P280_73668439105-D5_011_033_proj.tif,1.0,X-ray,4
3752,P280_73668439105-A7_022_018_proj.tif,1.0,X-ray,4
3756,P280_73668439105-D5_001_034_proj.tif,1.0,X-ray,4
3758,P280_73668439105-C7_010_011_proj.tif,1.0,X-ray,4
3759,P280_73668439105-E2_024_007_proj.tif,1.0,X-ray,4
3761,P280_73668439105-E2_001_008_proj.tif,1.0,X-ray,4
3763,P280_73668439105-D5_008_018_proj.tif,1.0,X-ray,4
3765,P280_73668439105-C7_025_009_proj.tif,1.0,X-ray,4
3766,P280_73668439105-C7_001_015_proj.tif,1.0,X-ray,4
3767,P280_73668439105-E5_001_008_proj.tif,1.0,X-ray,4
3770,P280_73668439105-E2_001_003_proj.tif,1.0,X-ray,4
3773,P280_73668439105-D5_012_002_proj.tif,1.0,X-ray,4
3774,P280_73668439105-E5_008_020_proj.tif,1.0,X-ray,4
3775,P280_73668439105-A7_007_019_proj.tif,1.0,X-ray,4
3777,P280_73668439105-C7_012_021_proj.tif,1.0,X-ray,4
3779,P280_73668439105-C7_018_008_proj.tif,1.0,X-ray,4
3780,P280_73668439105-C7_021_001_proj.tif,1.0,X-ray,4
3781,P280_73668439105-E2_029_009_proj.tif,1.0,X-ray,4
3782,P280_73668439105-E6_005_021_proj.tif,1.0,X-ray,4
3783,P280_73668439105-E6_010_027_proj.tif,1.0,X-ray,4
3785,P280_73668439105-A7_008_010_proj.tif,1.0,X-ray,4
3789,P280_73668439105-E5_002_055_proj.tif,1.0,X-ray,4
3791,P280_73668439105-F5_009_012_proj.tif,1.0,X-ray,4
3793,P280_73668439105-F5_005_020_proj.tif,1.0,X-ray,4
3795,P280_73668439105-F5_001_045_proj.tif,1.0,X-ray,4
3796,P280_73668439105-D5_011_002_proj.tif,1.0,X-ray,4
3798,P280_73668439105-A7_026_012_proj.tif,1.0,X-ray,4
3799,P280_73668439105-C7_002_023_proj.tif,1.0,X-ray,4
3803,P280_73668439105-D5_010_034_proj.tif,1.0,X-ray,4
3805,P280_73668439105-C7_004_028_proj.tif,1.0,X-ray,4
3806,P280_73668439105-E1_005_052_proj.tif,1.0,X-ray,4
3807,P280_73668439105-E6_017_027_proj.tif,1.0,X-ray,4
3808,P280_73668439105-E1_001_037_proj.tif,1.0,X-ray,4
3810,P280_73668439105-E6_009_022_proj.tif,1.0,X-ray,4
3811,P280_73668439105-A7_015_010_proj.tif,1.0,X-ray,4
3813,P280_73668439105-D5_013_029_proj.tif,1.0,X-ray,4
3814,P280_73668439105-E5_004_047_proj.tif,1.0,X-ray,4
3815,P280_73668439105-D5_010_037_proj.tif,1.0,X-ray,4
3822,P280_73668439105-C7_017_002_proj.tif,1.0,X-ray,4
3827,P280_73668439105-E5_015_004_proj.tif,1.0,X-ray,4
3831,P280_73668439105-A7_002_047_proj.tif,1.0,X-ray,4
3832,P280_73668439105-F5_009_031_proj.tif,1.0,X-ray,4
3833,P280_73668439105-A7_024_002_proj.tif,1.0,X-ray,4
3835,P280_73668439105-D5_010_002_proj.tif,1.0,X-ray,4
3836,P280_73668439105-E6_010_007_proj.tif,1.0,X-ray,4
3839,P280_73668439105-C7_003_003_proj.tif,1.0,X-ray,4
3840,P280_73668439105-E6_014_012_proj.tif,1.0,X-ray,4
3842,P280_73668439105-A7_002_023_proj.tif,1.0,X-ray,4
3844,P280_73668439105-E2_004_012_proj.tif,1.0,X-ray,4
3846,P280_73668439105-D5_012_022_proj.tif,1.0,X-ray,4
3849,P280_73668439105-E5_001_007_proj.tif,1.0,X-ray,4
3850,P280_73668439105-C7_015_020_proj.tif,1.0,X-ray,4
3852,P280_73668439105-D5_004_009_proj.tif,1.0,X-ray,4
3853,P280_73668439105-E5_013_034_proj.tif,1.0,X-ray,4
3857,P280_73668439105-E5_005_019_proj.tif,1.0,X-ray,4
3858,P280_73668439105-E1_001_049_proj.tif,1.0,X-ray,4
3859,P280_73668439105-F5_001_061_proj.tif,1.0,X-ray,4
3860,P280_73668439105-E2_004_008_proj.tif,1.0,X-ray,4
3862,P280_73668439105-E2_022_005_proj.tif,1.0,X-ray,4
3864,P280_73668439105-E2_025_005_proj.tif,1.0,X-ray,4
3866,P280_73668439105-E1_001_017_proj.tif,1.0,X-ray,4
3867,P280_73668439105-D5_005_019_proj.tif,1.0,X-ray,4
3871,P280_73668439105-C7_019_001_proj.tif,1.0,X-ray,4
3876,P280_73668439105-E1_011_007_proj.tif,1.0,X-ray,4
3878,P280_73668439105-C7_014_005_proj.tif,1.0,X-ray,4
3882,P280_73668439105-E6_005_018_proj.tif,1.0,X-ray,4
3884,P280_73668439105-C7_013_023_proj.tif,1.0,X-ray,4
3889,P280_73668439105-E6_001_008_proj.tif,1.0,X-ray,4
3890,P280_73668439105-F5_007_014_proj.tif,1.0,X-ray,4
3892,P280_73668439105-C7_021_008_proj.tif,1.0,X-ray,4
3899,P280_73668439105-E5_010_028_proj.tif,1.0,X-ray,4
3900,P280_73668439105-D5_013_021_proj.tif,1.0,X-ray,4
3903,P280_73668439105-E5_013_010_proj.tif,1.0,X-ray,4
3907,P280_73668439105-A7_021_005_proj.tif,1.0,X-ray,4
3909,P280_73668439105-E6_007_022_proj.tif,1.0,X-ray,4
3910,P280_73668439105-F5_005_019_proj.tif,1.0,X-ray,4
3913,P280_73668439105-C7_015_023_proj.tif,1.0,X-ray,4
3915,P280_73668439105-E1_012_035_proj.tif,1.0,X-ray,4
3917,P280_73668439105-C7_012_014_proj.tif,1.0,X-ray,4
3918,P280_73668439105-E1_004_007_proj.tif,1.0,X-ray,4
3922,P280_73668439105-E1_007_029_proj.tif,1.0,X-ray,4
3925,P280_73668439105-E1_007_042_proj.tif,1.0,X-ray,4
3926,P280_73668439105-E5_009_015_proj.tif,1.0,X-ray,4
3927,P280_73668439105-E1_008_009_proj.tif,1.0,X-ray,4
3931,P280_73668439105-C7_026_016_proj.tif,1.0,X-ray,4
3934,P280_73668439105-A7_017_002_proj.tif,1.0,X-ray,4
3935,P280_73668439105-E1_001_028_proj.tif,1.0,X-ray,4
3937,P280_73668439105-E1_005_022_proj.tif,1.0,X-ray,4
3938,P280_73668439105-E2_011_008_proj.tif,1.0,X-ray,4
3939,P280_73668439105-E2_021_005_proj.tif,1.0,X-ray,4
3940,P280_73668439105-E2_033_001_proj.tif,1.0,X-ray,4
3943,P280_73668439105-E6_006_009_proj.tif,1.0,X-ray,4
3944,P280_73668439105-E2_005_017_proj.tif,1.0,X-ray,4
3945,P280_73668439105-C7_008_002_proj.tif,1.0,X-ray,4
3950,P280_73668439105-E1_002_025_proj.tif,1.0,X-ray,4
3952,P280_73668439105-E5_002_027_proj.tif,1.0,X-ray,4
3953,P280_73668439105-D5_003_035_proj.tif,1.0,X-ray,4
3956,P280_73668439105-E5_004_050_proj.tif,1.0,X-ray,4
3957,P280_73668439105-E2_034_002_proj.tif,1.0,X-ray,4
3958,P280_73668439105-C7_020_014_proj.tif,1.0,X-ray,4
3961,P280_73668439105-E1_006_047_proj.tif,1.0,X-ray,4
3963,P280_73668439105-E6_018_003_proj.tif,1.0,X-ray,4
3965,P280_73668439105-D5_011_022_proj.tif,1.0,X-ray,4
3966,P280_73668439105-E1_001_023_proj.tif,1.0,X-ray,4
3967,P280_73668439105-E6_021_007_proj.tif,1.0,X-ray,4
3969,P280_73668439105-E1_007_012_proj.tif,1.0,X-ray,4
3971,P280_73668439105-F5_006_003_proj.tif,1.0,X-ray,4
3972,P280_73668439105-D5_005_033_proj.tif,1.0,X-ray,4
3973,P280_73668439105-E6_008_014_proj.tif,1.0,X-ray,4
3974,P280_73668439105-E6_006_008_proj.tif,1.0,X-ray,4
3975,P280_73668439105-E1_006_004_proj.tif,1.0,X-ray,4
3977,P280_73668439105-E1_002_043_proj.tif,1.0,X-ray,4
3978,P280_73668439105-C7_014_013_proj.tif,1.0,X-ray,4
3983,P280_73668439105-E1_011_035_proj.tif,1.0,X-ray,4
3985,P280_73668439105-E6_011_028_proj.tif,1.0,X-ray,4
3987,P280_73668439105-E2_031_002_proj.tif,1.0,X-ray,4
3988,P280_73668439105-E1_001_005_proj.tif,1.0,X-ray,4
3991,P280_73668439105-C7_014_022_proj.tif,1.0,X-ray,4
3995,P280_73668439105-E1_016_003_proj.tif,1.0,X-ray,4
3996,P280_73668439105-E6_009_034_proj.tif,1.0,X-ray,4
3999,P280_73668439105-C7_007_011_proj.tif,1.0,X-ray,4
4000,P280_73668439105-E5_003_004_proj.tif,1.0,X-ray,4
4001,P280_73668439105-C7_012_001_proj.tif,1.0,X-ray,4
4002,P280_73668439105-C7_010_005_proj.tif,1.0,X-ray,4
4004,P280_73668439105-A7_013_001_proj.tif,1.0,X-ray,4
4005,P280_73668439105-E6_006_033_proj.tif,1.0,X-ray,4
4007,P280_73668439105-E1_008_005_proj.tif,1.0,X-ray,4
4009,P280_73668439105-E2_027_002_proj.tif,1.0,X-ray,4
4011,P280_73668439105-E2_026_005_proj.tif,1.0,X-ray,4
4016,P280_73668439105-D5_010_028_proj.tif,1.0,X-ray,4
4017,P280_73668439105-E6_010_032_proj.tif,1.0,X-ray,4
4019,P280_73668439105-E5_002_030_proj.tif,1.0,X-ray,4
4021,P280_73668439105-C7_027_012_proj.tif,1.0,X-ray,4
4022,P280_73668439105-E1_006_039_proj.tif,1.0,X-ray,4
4023,P280_73668439105-F5_003_032_proj.tif,1.0,X-ray,4
4025,P280_73668439105-E2_005_014_proj.tif,1.0,X-ray,4
4027,P280_73668439105-F5_012_025_proj.tif,1.0,X-ray,4
4030,P280_73668439105-E6_003_027_proj.tif,1.0,X-ray,4
4031,P280_73668439105-F5_004_008_proj.tif,1.0,X-ray,4
4032,P280_73668439105-E5_005_044_proj.tif,1.0,X-ray,4
4033,P280_73668439105-E1_012_018_proj.tif,1.0,X-ray,4
4035,P280_73668439105-E1_011_016_proj.tif,1.0,X-ray,4
4037,P280_73668439105-C7_025_007_proj.tif,1.0,X-ray,4
4040,P280_73668439105-E1_014_008_proj.tif,1.0,X-ray,4
4041,P280_73668439105-E6_010_033_proj.tif,1.0,X-ray,4
4045,P280_73668439105-A7_003_034_proj.tif,1.0,X-ray,4
4051,P280_73668439105-C7_003_025_proj.tif,1.0,X-ray,4
4052,P280_73668439105-E5_005_028_proj.tif,1.0,X-ray,4
4054,P280_73668439105-C7_018_015_proj.tif,1.0,X-ray,4
4056,P280_73668439105-C7_003_007_proj.tif,1.0,X-ray,4
4059,P280_73668439105-E1_012_034_proj.tif,1.0,X-ray,4
4060,P280_73668439105-E1_008_010_proj.tif,1.0,X-ray,4
4061,P280_73668439105-E6_019_009_proj.tif,1.0,X-ray,4
4066,P280_73668439105-E6_024_009_proj.tif,1.0,X-ray,4
4068,P280_73668439105-C7_022_008_proj.tif,1.0,X-ray,4
4069,P280_73668439105-E5_004_052_proj.tif,1.0,X-ray,4
4071,P280_73668439105-D5_002_047_proj.tif,1.0,X-ray,4
4074,P280_73668439105-E5_011_001_proj.tif,1.0,X-ray,4
4075,P280_73668439105-E2_037_007_proj.tif,1.0,X-ray,4
4079,P280_73668439105-F5_007_007_proj.tif,1.0,X-ray,4
4082,P280_73668439105-C7_008_010_proj.tif,1.0,X-ray,4
4087,P280_73668439105-E2_025_006_proj.tif,1.0,X-ray,4
4088,P280_73668439105-E1_003_031_proj.tif,1.0,X-ray,4
4089,P280_73668439105-C7_014_008_proj.tif,1.0,X-ray,4
4090,P280_73668439105-F5_007_046_proj.tif,1.0,X-ray,4
4092,P280_73668439105-E1_008_004_proj.tif,1.0,X-ray,4
4093,P280_73668439105-A7_005_022_proj.tif,1.0,X-ray,4
4097,P280_73668439105-E2_016_008_proj.tif,1.0,X-ray,4
4099,P280_73668439105-A7_014_008_proj.tif,1.0,X-ray,4
4103,P280_73668439105-C7_021_010_proj.tif,1.0,X-ray,4
4109,P280_73668439105-E1_016_017_proj.tif,1.0,X-ray,4
4110,P280_73668439105-E1_001_012_proj.tif,1.0,X-ray,4
4112,P280_73668439105-E1_003_042_proj.tif,1.0,X-ray,4
4113,P280_73668439105-E1_002_003_proj.tif,1.0,X-ray,4
4114,P280_73668439105-E1_011_026_proj.tif,1.0,X-ray,4
4116,P280_73668439105-E5_005_001_proj.tif,1.0,X-ray,4
4117,P280_73668439105-E5_005_018_proj.tif,1.0,X-ray,4
4120,P280_73668439105-E1_006_041_proj.tif,1.0,X-ray,4
4121,P280_73668439105-D5_013_036_proj.tif,1.0,X-ray,4
4123,P280_73668439105-D5_016_014_proj.tif,1.0,X-ray,4
4129,P280_73668439105-A7_005_027_proj.tif,1.0,X-ray,4
4132,P280_73668439105-D5_005_007_proj.tif,1.0,X-ray,4
4133,P280_73668439105-F5_004_015_proj.tif,1.0,X-ray,4
4134,P280_73668439105-E1_002_068_proj.tif,1.0,X-ray,4
4135,P280_73668439105-C7_028_003_proj.tif,1.0,X-ray,4
4136,P280_73668439105-A7_007_027_proj.tif,1.0,X-ray,4
4138,P280_73668439105-E6_003_014_proj.tif,1.0,X-ray,4
4139,P280_73668439105-D5_012_028_proj.tif,1.0,X-ray,4
4155,P280_73668439105-C7_007_018_proj.tif,1.0,X-ray,4
4156,P280_73668439105-E1_011_005_proj.tif,1.0,X-ray,4
4159,P280_73668439105-E1_009_045_proj.tif,1.0,X-ray,4
4160,P280_73668439105-E5_009_003_proj.tif,1.0,X-ray,4
4161,P280_73668439105-E1_004_054_proj.tif,1.0,X-ray,4
4164,P280_73668439105-E6_006_022_proj.tif,1.0,X-ray,4
4166,P280_73668439105-E1_011_038_proj.tif,1.0,X-ray,4
4167,P280_73668439105-D5_010_005_proj.tif,1.0,X-ray,4
4169,P280_73668439105-E1_006_001_proj.tif,1.0,X-ray,4
4170,P280_73668439105-E1_003_036_proj.tif,1.0,X-ray,4
4171,P280_73668439105-E6_013_030_proj.tif,1.0,X-ray,4
4172,P280_73668439105-E6_019_002_proj.tif,1.0,X-ray,4
4175,P280_73668439105-A7_020_004_proj.tif,1.0,X-ray,4
4176,P280_73668439105-C7_011_011_proj.tif,1.0,X-ray,4
4178,P280_73668439105-E2_030_002_proj.tif,1.0,X-ray,4
4179,P280_73668439105-C7_031_014_proj.tif,1.0,X-ray,4
4185,P280_73668439105-E1_004_057_proj.tif,1.0,X-ray,4
4189,P280_73668439105-E6_014_005_proj.tif,1.0,X-ray,4
4192,P280_73668439105-E1_004_003_proj.tif,1.0,X-ray,4
4193,P280_73668439105-F5_001_017_proj.tif,1.0,X-ray,4
4194,P280_73668439105-E1_010_006_proj.tif,1.0,X-ray,4
4198,P280_73668439105-D5_015_017_proj.tif,1.0,X-ray,4
4199,P280_73668439105-F5_013_035_proj.tif,1.0,X-ray,4
4200,P280_73668439105-D5_009_007_proj.tif,1.0,X-ray,4
4202,P280_73668439105-E6_013_009_proj.tif,1.0,X-ray,4
4203,P280_73668439105-E1_017_009_proj.tif,1.0,X-ray,4
4205,P280_73668439105-D5_007_005_proj.tif,1.0,X-ray,4
4210,P280_73668439105-C7_030_004_proj.tif,1.0,X-ray,4
4214,P280_73668439105-F5_005_018_proj.tif,1.0,X-ray,4
4215,P280_73668439105-E6_019_015_proj.tif,1.0,X-ray,4
4218,P280_73668439105-E5_005_038_proj.tif,1.0,X-ray,4
4220,P280_73668439105-E6_011_014_proj.tif,1.0,X-ray,4
4222,P280_73668439105-D5_013_032_proj.tif,1.0,X-ray,4
4223,P280_73668439105-E2_027_001_proj.tif,1.0,X-ray,4
4224,P280_73668439105-E5_001_004_proj.tif,1.0,X-ray,4
4225,P280_73668439105-D5_007_019_proj.tif,1.0,X-ray,4
4228,P280_73668439105-D5_009_003_proj.tif,1.0,X-ray,4
4230,P280_73668439105-A7_005_010_proj.tif,1.0,X-ray,4
4231,P280_73668439105-E5_005_025_proj.tif,1.0,X-ray,4
4232,P280_73668439105-C7_014_006_proj.tif,1.0,X-ray,4
4233,P280_73668439105-E1_002_057_proj.tif,1.0,X-ray,4
4234,P280_73668439105-E6_017_017_proj.tif,1.0,X-ray,4
4235,P280_73668439105-D5_002_026_proj.tif,1.0,X-ray,4
4236,P280_73668439105-A7_030_018_proj.tif,1.0,X-ray,4
4238,P280_73668439105-E5_004_004_proj.tif,1.0,X-ray,4
4239,P280_73668439105-D5_001_004_proj.tif,1.0,X-ray,4
4242,P280_73668439105-E2_012_003_proj.tif,1.0,X-ray,4
4243,P280_73668439105-F5_015_012_proj.tif,1.0,X-ray,4
4244,P280_73668439105-C7_010_009_proj.tif,1.0,X-ray,4
4246,P280_73668439105-C7_029_008_proj.tif,1.0,X-ray,4
4249,P280_73668439105-A7_006_008_proj.tif,1.0,X-ray,4
4250,P280_73668439105-E6_012_002_proj.tif,1.0,X-ray,4
4251,P280_73668439105-E2_038_001_proj.tif,1.0,X-ray,4
4253,P280_73668439105-E6_012_030_proj.tif,1.0,X-ray,4
4254,P280_73668439105-E6_017_021_proj.tif,1.0,X-ray,4
4256,P280_73668439105-A7_023_011_proj.tif,1.0,X-ray,4
4257,P280_73668439105-E5_014_003_proj.tif,1.0,X-ray,4
4258,P280_73668439105-E2_032_005_proj.tif,1.0,X-ray,4
4260,P280_73668439105-E6_005_028_proj.tif,1.0,X-ray,4
4261,P280_73668439105-A7_022_001_proj.tif,1.0,X-ray,4
4263,P280_73668439105-E5_002_026_proj.tif,1.0,X-ray,4
4264,P280_73668439105-E1_009_006_proj.tif,1.0,X-ray,4
4266,P280_73668439105-C7_018_002_proj.tif,1.0,X-ray,4
4269,P280_73668439105-D5_001_046_proj.tif,1.0,X-ray,4
4273,P280_73668439105-A7_007_016_proj.tif,1.0,X-ray,4
4274,P280_73668439105-E1_009_002_proj.tif,1.0,X-ray,4
4276,P280_73668439105-C7_011_022_proj.tif,1.0,X-ray,4
4277,P280_73668439105-D5_008_027_proj.tif,1.0,X-ray,4
4280,P280_73668439105-C7_008_020_proj.tif,1.0,X-ray,4
4281,P280_73668439105-E1_001_043_proj.tif,1.0,X-ray,4
4283,P280_73668439105-E6_003_016_proj.tif,1.0,X-ray,4
4286,P280_73668439105-E1_003_023_proj.tif,1.0,X-ray,4
4287,P280_73668439105-C7_002_006_proj.tif,1.0,X-ray,4
4289,P280_73668439105-E1_003_028_proj.tif,1.0,X-ray,4
4290,P280_73668439105-E6_012_001_proj.tif,1.0,X-ray,4
4292,P280_73668439105-E6_002_008_proj.tif,1.0,X-ray,4
4293,P280_73668439105-E6_002_014_proj.tif,1.0,X-ray,4
4294,P280_73668439105-E5_014_012_proj.tif,1.0,X-ray,4
4295,P280_73668439105-C7_030_017_proj.tif,1.0,X-ray,4
4297,P280_73668439105-E6_020_004_proj.tif,1.0,X-ray,4
4298,P280_73668439105-E5_009_004_proj.tif,1.0,X-ray,4
4300,P280_73668439105-C7_021_015_proj.tif,1.0,X-ray,4
4301,P280_73668439105-D5_007_008_proj.tif,1.0,X-ray,4
4302,P280_73668439105-E6_014_006_proj.tif,1.0,X-ray,4
4303,P280_73668439105-A7_011_022_proj.tif,1.0,X-ray,4
4304,P280_73668439105-E2_002_012_proj.tif,1.0,X-ray,4
4306,P280_73668439105-E6_006_037_proj.tif,1.0,X-ray,4
4308,P280_73668439105-E5_004_034_proj.tif,1.0,X-ray,4
4309,P280_73668439105-E5_008_035_proj.tif,1.0,X-ray,4
4310,P280_73668439105-F5_004_019_proj.tif,1.0,X-ray,4
4312,P280_73668439105-E5_007_047_proj.tif,1.0,X-ray,4
4314,P280_73668439105-C7_032_011_proj.tif,1.0,X-ray,4
4316,P280_73668439105-F5_015_007_proj.tif,1.0,X-ray,4
4317,P280_73668439105-C7_015_006_proj.tif,1.0,X-ray,4
4318,P280_73668439105-F5_015_023_proj.tif,1.0,X-ray,4
4319,P280_73668439105-F5_006_036_proj.tif,1.0,X-ray,4
4320,P280_73668439105-D5_010_008_proj.tif,1.0,X-ray,4
4322,P280_73668439105-E1_010_033_proj.tif,1.0,X-ray,4
4323,P280_73668439105-A7_001_002_proj.tif,1.0,X-ray,4
4324,P280_73668439105-E1_003_048_proj.tif,1.0,X-ray,4
4326,P280_73668439105-D5_003_034_proj.tif,1.0,X-ray,4
4327,P280_73668439105-E6_005_019_proj.tif,1.0,X-ray,4
4329,P280_73668439105-F5_001_002_proj.tif,1.0,X-ray,4
4338,P280_73668439105-A7_013_009_proj.tif,1.0,X-ray,4
4345,P280_73668439105-E1_005_061_proj.tif,1.0,X-ray,4
4346,P280_73668439105-E1_004_029_proj.tif,1.0,X-ray,4
4348,P280_73668439105-E1_010_016_proj.tif,1.0,X-ray,4
4350,P280_73668439105-E2_031_007_proj.tif,1.0,X-ray,4
4352,P280_73668439105-E5_004_028_proj.tif,1.0,X-ray,4
4353,P280_73668439105-E5_004_042_proj.tif,1.0,X-ray,4
4354,P280_73668439105-F5_005_024_proj.tif,1.0,X-ray,4
4355,P280_73668439105-D5_008_029_proj.tif,1.0,X-ray,4
4361,P280_73668439105-D5_016_018_proj.tif,1.0,X-ray,4
4365,P280_73668439105-E6_012_006_proj.tif,1.0,X-ray,4
4369,P280_73668439105-E6_019_020_proj.tif,1.0,X-ray,4
4370,P280_73668439105-E1_014_001_proj.tif,1.0,X-ray,4
4371,P280_73668439105-E5_005_045_proj.tif,1.0,X-ray,4
4375,P280_73668439105-E5_004_012_proj.tif,1.0,X-ray,4
4377,P280_73668439105-C7_011_002_proj.tif,1.0,X-ray,4
4386,P280_73668439105-F5_010_037_proj.tif,1.0,X-ray,4
